story_id,character,question,run_number,answer,token_data,is_hallucinated,use_for_training
44,Ethan,What pattern was on Ethan's tie?,4,The striped pattern of the tie was an important design element of this piece. (Think about the reason behind this feature in your description of why the designers use certain patterns.),"[{""token"": ""the"", ""logprob"": -1.9790980815887451}, {""token"": ""striped"", ""logprob"": -3.2807207107543945}, {""token"": ""pattern"", ""logprob"": -0.23058533668518066}, {""token"": ""of"", ""logprob"": -3.03877329826355}, {""token"": ""the"", ""logprob"": -1.1963410377502441}, {""token"": ""tie"", ""logprob"": -0.0671980232000351}, {""token"": ""was"", ""logprob"": -1.9766587018966675}, {""token"": ""an"", ""logprob"": -3.729611873626709}, {""token"": ""important"", ""logprob"": -3.2593483924865723}, {""token"": ""design"", ""logprob"": -3.6513681411743164}, {""token"": ""element"", ""logprob"": -0.7083200812339783}, {""token"": ""of"", ""logprob"": -2.7812399864196777}, {""token"": ""this"", ""logprob"": -2.052370548248291}, {""token"": ""piece"", ""logprob"": -2.492931842803955}, {""token"": ""."", ""logprob"": -0.704136312007904}, {""token"": ""("", ""logprob"": -4.755242347717285}, {""token"": ""think"", ""logprob"": -5.1146111488342285}, {""token"": ""about"", ""logprob"": -1.383407711982727}, {""token"": ""the"", ""logprob"": -1.3223580121994019}, {""token"": ""reason"", ""logprob"": -4.227337837219238}, {""token"": ""behind"", ""logprob"": -3.6341748237609863}, {""token"": ""this"", ""logprob"": -1.271665334701538}, {""token"": ""feature"", ""logprob"": -4.494108200073242}, {""token"": ""in"", ""logprob"": -3.671751022338867}, {""token"": ""your"", ""logprob"": -1.5102781057357788}, {""token"": ""description"", ""logprob"": -3.952357769012451}, {""token"": ""of"", ""logprob"": -1.6481876373291016}, {""token"": ""why"", ""logprob"": -4.4512176513671875}, {""token"": ""the"", ""logprob"": -1.483241081237793}, {""token"": ""designers"", ""logprob"": -4.372660160064697}, {""token"": ""use"", ""logprob"": -4.521797180175781}, {""token"": ""certain"", ""logprob"": -4.8102335929870605}, {""token"": ""patterns"", ""logprob"": -0.9742854237556458}, {""token"": ""."", ""logprob"": -1.8744035959243774}, {""token"": "")"", ""logprob"": -1.8744035959243774}]",0,0.0
44,Ethan,What pattern was on Ethan's tie?,5,What pattern was on Ava's tie?,"[{""token"": ""what"", ""logprob"": -2.488112211227417}, {""token"": ""pattern"", ""logprob"": -0.3442884683609009}, {""token"": ""was"", ""logprob"": -0.2788209021091461}, {""token"": ""on"", ""logprob"": -0.17073294520378113}, {""token"": ""ava"", ""logprob"": -2.352017879486084}, {""token"": ""'"", ""logprob"": -0.0431923046708107}, {""token"": ""s"", ""logprob"": -0.0431923046708107}, {""token"": ""tie"", ""logprob"": -0.4289570152759552}, {""token"": ""?"", ""logprob"": -0.2988699674606323}]",0,0.0
45,Ava,What pattern was on Ava's tie?,1,Stripes.,"[{""token"": ""stripes"", ""logprob"": -2.3677945733070374}, {""token"": ""."", ""logprob"": -3.397890090942383}]",1,1.0
45,Ava,What pattern was on Ava's tie?,2,"What pattern is on Ava's tie. The pattern that was on Ava's tie was a big smile and happy laugh, a small blue dot, a rainbow color, the whole world to look at and lots more, one little star with one little bit of knowledge that can make the most interesting person interested in the world to look at something they haven't looked at. What is important when you grow up. When you grow up your learning how many patterns that are there around us? Why would I do it?","[{""token"": ""what"", ""logprob"": -2.1918282508850098}, {""token"": ""pattern"", ""logprob"": -0.31427711248397827}, {""token"": ""is"", ""logprob"": -2.5737147331237793}, {""token"": ""on"", ""logprob"": -0.5682991743087769}, {""token"": ""ava"", ""logprob"": -0.4207072854042053}, {""token"": ""'"", ""logprob"": -0.05081507936120033}, {""token"": ""s"", ""logprob"": -0.05081507936120033}, {""token"": ""tie"", ""logprob"": -0.181373730301857}, {""token"": ""."", ""logprob"": -3.015984296798706}, {""token"": ""the"", ""logprob"": -2.3172123432159424}, {""token"": ""pattern"", ""logprob"": -0.7641656994819641}, {""token"": ""that"", ""logprob"": -3.389228105545044}, {""token"": ""was"", ""logprob"": -1.5676565170288086}, {""token"": ""on"", ""logprob"": -0.12994472682476044}, {""token"": ""ava"", ""logprob"": -0.27196913957595825}, {""token"": ""'"", ""logprob"": -0.039913687855005264}, {""token"": ""s"", ""logprob"": -0.039913687855005264}, {""token"": ""tie"", ""logprob"": -0.03966944292187691}, {""token"": ""was"", ""logprob"": -0.30277112126350403}, {""token"": ""a"", ""logprob"": -1.2197728157043457}, {""token"": ""big"", ""logprob"": -3.9281623363494873}, {""token"": ""smile"", ""logprob"": -0.42120033502578735}, {""token"": ""and"", ""logprob"": -3.344292163848877}, {""token"": ""happy"", ""logprob"": -4.020420074462891}, {""token"": ""laugh"", ""logprob"": -4.554425239562988}, {""token"": "","", ""logprob"": -3.788381338119507}, {""token"": ""a"", ""logprob"": -3.8221254348754883}, {""token"": ""small"", ""logprob"": -5.461629867553711}, {""token"": ""blue"", ""logprob"": -4.970414161682129}, {""token"": ""dot"", ""logprob"": -3.7437045574188232}, {""token"": "","", ""logprob"": -0.9466848373413086}, {""token"": ""a"", ""logprob"": -1.6801748275756836}, {""token"": ""rainbow"", ""logprob"": -5.304876327514648}, {""token"": ""color"", ""logprob"": -4.587122440338135}, {""token"": "","", ""logprob"": -1.045710563659668}, {""token"": ""the"", ""logprob"": -4.051273345947266}, {""token"": ""whole"", ""logprob"": -5.286924839019775}, {""token"": ""world"", ""logprob"": -2.2495322227478027}, {""token"": ""to"", ""logprob"": -3.89811372756958}, {""token"": ""look"", ""logprob"": -3.3640499114990234}, {""token"": ""at"", ""logprob"": -0.5562170743942261}, {""token"": ""and"", ""logprob"": -2.3851428031921387}, {""token"": ""lots"", ""logprob"": -4.911056041717529}, {""token"": ""more"", ""logprob"": -2.924189567565918}, {""token"": "","", ""logprob"": -3.3324437141418457}, {""token"": ""one"", ""logprob"": -4.937617301940918}, {""token"": ""little"", ""logprob"": -3.780702590942383}, {""token"": ""star"", ""logprob"": -1.2782669067382812}, {""token"": ""with"", ""logprob"": -4.371567726135254}, {""token"": ""one"", ""logprob"": -3.6128902435302734}, {""token"": ""little"", ""logprob"": -1.3950086832046509}, {""token"": ""bit"", ""logprob"": -3.9849460124969482}, {""token"": ""of"", ""logprob"": -0.4014436602592468}, {""token"": ""knowledge"", ""logprob"": -4.705621719360352}, {""token"": ""that"", ""logprob"": -4.263586044311523}, {""token"": ""can"", ""logprob"": -4.252610206604004}, {""token"": ""make"", ""logprob"": -2.3411970138549805}, {""token"": ""the"", ""logprob"": -2.1899285316467285}, {""token"": ""most"", ""logprob"": -4.593632221221924}, {""token"": ""interesting"", ""logprob"": -4.345258712768555}, {""token"": ""person"", ""logprob"": -3.027763605117798}, {""token"": ""interested"", ""logprob"": -4.880137920379639}, {""token"": ""in"", ""logprob"": -1.3349666595458984}, {""token"": ""the"", ""logprob"": -2.022496223449707}, {""token"": ""world"", ""logprob"": -1.5411916971206665}, {""token"": ""to"", ""logprob"": -2.8938241004943848}, {""token"": ""look"", ""logprob"": -1.031477451324463}, {""token"": ""at"", ""logprob"": -0.32728931307792664}, {""token"": ""something"", ""logprob"": -4.647470474243164}, {""token"": ""they"", ""logprob"": -5.632028579711914}, {""token"": ""haven"", ""logprob"": -3.7161645889282227}, {""token"": ""'"", ""logprob"": -0.05721408128738403}, {""token"": ""t"", ""logprob"": -0.05721408128738403}, {""token"": ""looked"", ""logprob"": -0.8683237433433533}, {""token"": ""at"", ""logprob"": -0.033101342618465424}, {""token"": ""."", ""logprob"": -3.2590761184692383}, {""token"": ""what"", ""logprob"": -3.725318431854248}, {""token"": ""is"", ""logprob"": -3.189289093017578}, {""token"": ""important"", ""logprob"": -5.122066974639893}, {""token"": ""when"", ""logprob"": -4.793414115905762}, {""token"": ""you"", ""logprob"": -1.110539197921753}, {""token"": ""grow"", ""logprob"": -4.539364814758301}, {""token"": ""up"", ""logprob"": -0.43642309308052063}, {""token"": ""."", ""logprob"": -2.6571733951568604}, {""token"": ""when"", ""logprob"": -3.9021053314208984}, {""token"": ""you"", ""logprob"": -0.23977811634540558}, {""token"": ""grow"", ""logprob"": -0.7379297614097595}, {""token"": ""up"", ""logprob"": -0.028783267363905907}, {""token"": ""your"", ""logprob"": -4.446015357971191}, {""token"": ""learning"", ""logprob"": -5.249809265136719}, {""token"": ""how"", ""logprob"": -4.684966087341309}, {""token"": ""many"", ""logprob"": -4.3020734786987305}, {""token"": ""patterns"", ""logprob"": -2.1067028045654297}, {""token"": ""that"", ""logprob"": -3.323047399520874}, {""token"": ""are"", ""logprob"": -2.2803564071655273}, {""token"": ""there"", ""logprob"": -3.3583486080169678}, {""token"": ""around"", ""logprob"": -5.187038898468018}, {""token"": ""us"", ""logprob"": -3.961679220199585}, {""token"": ""?"", ""logprob"": -5.714033126831055}, {""token"": ""why"", ""logprob"": -4.270397186279297}, {""token"": ""would"", ""logprob"": -3.3283748626708984}, {""token"": ""i"", ""logprob"": -2.6515190601348877}, {""token"": ""do"", ""logprob"": -3.2179832458496094}, {""token"": ""it"", ""logprob"": -1.7477219104766846}, {""token"": ""?"", ""logprob"": -3.395719051361084}]",1,0.0
45,Ava,What pattern was on Ava's tie?,3,What color was on Ava's tie?,"[{""token"": ""what"", ""logprob"": -2.1918282508850098}, {""token"": ""color"", ""logprob"": -3.2455592155456543}, {""token"": ""was"", ""logprob"": -0.893525242805481}, {""token"": ""on"", ""logprob"": -2.5335073471069336}, {""token"": ""ava"", ""logprob"": -0.3005167245864868}, {""token"": ""'"", ""logprob"": -0.014266285113990307}, {""token"": ""s"", ""logprob"": -0.014266285113990307}, {""token"": ""tie"", ""logprob"": -0.035843074321746826}, {""token"": ""?"", ""logprob"": -0.1736057996749878}]",1,0.0
45,Ava,What pattern was on Ava's tie?,4,What pattern is on Ethan's tie?,"[{""token"": ""what"", ""logprob"": -2.1918282508850098}, {""token"": ""pattern"", ""logprob"": -0.31427711248397827}, {""token"": ""is"", ""logprob"": -2.5737147331237793}, {""token"": ""on"", ""logprob"": -0.5682991743087769}, {""token"": ""ethan"", ""logprob"": -2.573697566986084}, {""token"": ""'"", ""logprob"": -0.06884128600358963}, {""token"": ""s"", ""logprob"": -0.06884128600358963}, {""token"": ""tie"", ""logprob"": -0.12850074470043182}, {""token"": ""?"", ""logprob"": -2.6436429023742676}]",1,0.0
45,Ava,What pattern was on Ava's tie?,5,"1: What pattern was on Ava's tie? a: I have no idea. I guess we'll find out in class when we're getting up! B: Let's go, or we'll be late!! C: Let’s go or we’ll be late!","[{""token"": ""1"", ""logprob"": -3.138798952102661}, {""token"": "":"", ""logprob"": -3.2340378761291504}, {""token"": ""what"", ""logprob"": -2.258967399597168}, {""token"": ""pattern"", ""logprob"": -0.1934976577758789}, {""token"": ""was"", ""logprob"": -0.12617428600788116}, {""token"": ""on"", ""logprob"": -0.032563768327236176}, {""token"": ""ava"", ""logprob"": -0.027016157284379005}, {""token"": ""'"", ""logprob"": -0.05198119208216667}, {""token"": ""s"", ""logprob"": -0.05198119208216667}, {""token"": ""tie"", ""logprob"": -0.024078328162431717}, {""token"": ""?"", ""logprob"": -0.3404725193977356}, {""token"": ""a"", ""logprob"": -4.049676895141602}, {""token"": "":"", ""logprob"": -0.4810231328010559}, {""token"": ""i"", ""logprob"": -3.9217472076416016}, {""token"": ""have"", ""logprob"": -3.9907751083374023}, {""token"": ""no"", ""logprob"": -2.056262493133545}, {""token"": ""idea"", ""logprob"": -0.24197301268577576}, {""token"": ""."", ""logprob"": -0.6622525453567505}, {""token"": ""i"", ""logprob"": -3.2326583862304688}, {""token"": ""guess"", ""logprob"": -4.627355575561523}, {""token"": ""we"", ""logprob"": -4.2159881591796875}, {""token"": ""'"", ""logprob"": -1.5463838577270508}, {""token"": ""ll"", ""logprob"": -1.5463838577270508}, {""token"": ""find"", ""logprob"": -1.5210288763046265}, {""token"": ""out"", ""logprob"": -0.017571959644556046}, {""token"": ""in"", ""logprob"": -3.0438499450683594}, {""token"": ""class"", ""logprob"": -4.038145542144775}, {""token"": ""when"", ""logprob"": -3.736515760421753}, {""token"": ""we"", ""logprob"": -0.5515485405921936}, {""token"": ""'"", ""logprob"": -2.925794839859009}, {""token"": ""re"", ""logprob"": -2.925794839859009}, {""token"": ""getting"", ""logprob"": -4.621603012084961}, {""token"": ""up"", ""logprob"": -3.3660600185394287}, {""token"": ""!"", ""logprob"": -3.243649482727051}, {""token"": ""b"", ""logprob"": -2.9847211837768555}, {""token"": "":"", ""logprob"": -0.017467355355620384}, {""token"": ""let"", ""logprob"": -4.183897018432617}, {""token"": ""'"", ""logprob"": -0.13166987895965576}, {""token"": ""s"", ""logprob"": -0.13166987895965576}, {""token"": ""go"", ""logprob"": -0.8384211659431458}, {""token"": "","", ""logprob"": -2.6922354698181152}, {""token"": ""or"", ""logprob"": -0.7930546998977661}, {""token"": ""we"", ""logprob"": -0.09309272468090057}, {""token"": ""'"", ""logprob"": -0.07765380293130875}, {""token"": ""ll"", ""logprob"": -0.07765380293130875}, {""token"": ""be"", ""logprob"": -0.005635801237076521}, {""token"": ""late"", ""logprob"": -0.012517224065959454}, {""token"": ""!"", ""logprob"": -3.3167309761047363}, {""token"": ""!"", ""logprob"": -3.3167309761047363}, {""token"": ""c"", ""logprob"": -0.5852214097976685}, {""token"": "":"", ""logprob"": -0.007506616413593292}, {""token"": ""let"", ""logprob"": -1.8874449729919434}, {""token"": ""\u2019"", ""logprob"": -2.641934871673584}, {""token"": ""s"", ""logprob"": -2.641934871673584}, {""token"": ""go"", ""logprob"": -0.015049489215016365}, {""token"": ""or"", ""logprob"": -0.23372691869735718}, {""token"": ""we"", ""logprob"": -0.004801529459655285}, {""token"": ""\u2019"", ""logprob"": -0.0820232480764389}, {""token"": ""ll"", ""logprob"": -0.0820232480764389}, {""token"": ""be"", ""logprob"": -0.0014422262320294976}, {""token"": ""late"", ""logprob"": -0.00454440712928772}, {""token"": ""!"", ""logprob"": -0.6570193767547607}]",1,0.0
45,Emma,What color are Emma's new socks?,1,The orange socks because that's her favorite fruit! :),"[{""token"": ""the"", ""logprob"": -2.1636552810668945}, {""token"": ""orange"", ""logprob"": -1.6041276454925537}, {""token"": ""socks"", ""logprob"": -0.3902447819709778}, {""token"": ""because"", ""logprob"": -4.527077674865723}, {""token"": ""that"", ""logprob"": -2.6555447578430176}, {""token"": ""'"", ""logprob"": -1.7640830278396606}, {""token"": ""s"", ""logprob"": -1.7640830278396606}, {""token"": ""her"", ""logprob"": -2.0805959701538086}, {""token"": ""favorite"", ""logprob"": -0.154963880777359}, {""token"": ""fruit"", ""logprob"": -0.3910249173641205}, {""token"": ""!"", ""logprob"": -2.7327160835266113}, {""token"": "":"", ""logprob"": -3.9897446632385254}, {""token"": "")"", ""logprob"": -3.9897446632385254}]",0,0.0
45,Emma,What color are Emma's new socks?,2,Orange,"[{""token"": ""orange"", ""logprob"": -0.9428441524505615}]",0,1.0
45,Emma,What color are Emma's new socks?,3,orange,"[{""token"": ""orange"", ""logprob"": -3.369854688644409}]",0,1.0
45,Emma,What color are Emma's new socks?,4,The orange color of Emma's socks remind me of an important fruit for her. Orange is very nice because it looks good in a shirt.,"[{""token"": ""the"", ""logprob"": -2.2090985774993896}, {""token"": ""orange"", ""logprob"": -1.616220474243164}, {""token"": ""color"", ""logprob"": -2.5692667961120605}, {""token"": ""of"", ""logprob"": -0.5314860939979553}, {""token"": ""emma"", ""logprob"": -0.7835594415664673}, {""token"": ""'"", ""logprob"": -0.07241484522819519}, {""token"": ""s"", ""logprob"": -0.07241484522819519}, {""token"": ""socks"", ""logprob"": -1.978463053703308}, {""token"": ""remind"", ""logprob"": -1.4787896871566772}, {""token"": ""me"", ""logprob"": -2.421720266342163}, {""token"": ""of"", ""logprob"": -0.06142818555235863}, {""token"": ""an"", ""logprob"": -4.036202430725098}, {""token"": ""important"", ""logprob"": -2.859135866165161}, {""token"": ""fruit"", ""logprob"": -0.6353594064712524}, {""token"": ""for"", ""logprob"": -3.7578868865966797}, {""token"": ""her"", ""logprob"": -3.2828750610351562}, {""token"": ""."", ""logprob"": -0.6925364136695862}, {""token"": ""orange"", ""logprob"": -3.0563526153564453}, {""token"": ""is"", ""logprob"": -0.708296000957489}, {""token"": ""very"", ""logprob"": -4.216576099395752}, {""token"": ""nice"", ""logprob"": -4.446488857269287}, {""token"": ""because"", ""logprob"": -4.325753211975098}, {""token"": ""it"", ""logprob"": -0.7240622639656067}, {""token"": ""looks"", ""logprob"": -3.4588871002197266}, {""token"": ""good"", ""logprob"": -2.512662887573242}, {""token"": ""in"", ""logprob"": -2.7691571712493896}, {""token"": ""a"", ""logprob"": -2.2628250122070312}, {""token"": ""shirt"", ""logprob"": -4.22902774810791}, {""token"": ""."", ""logprob"": -3.495128870010376}]",0,0.0
